sample_idx,start,end,value,type
12357,101.0,104.0,SVJ,PERSON_NAME
12357,123.0,132.0,349518823,US_SOCIAL_SECURITY_NUMBER
12357,151.0,156.0,"5L""Ed",CREDIT_CARD_NUMBER
12357,171.0,176.0,21:33,DATE_OF_BIRTH
12357,197.0,200.0,Sou,PERSON_NAME
12357,221.0,225.0,Vojo,PERSON_NAME
12357,288.0,305.0,iaojbyhnxvhuo7497,PERSON_NAME
12357,324.0,333.0,332785580,US_SOCIAL_SECURITY_NUMBER
7228,310.0,322.0,lorimerico88,PERSON_NAME
7228,345.0,361.0,HAIG9710097HL496,LOCATION
7536,48.0,63.0,"June 21st, 2045",DATE_OF_BIRTH
7536,34.0,36.0,GB,LOCATION
10004,19.0,29.0,26/05/1942,DATE_OF_BIRTH
10004,49.0,59.0,soukeina26,PERSON_NAME
10004,127.0,141.0,+43 51163 0501,PHONE_NUMBER
27368,92.0,101.0,843222636,CREDIT_CARD_NUMBER
27368,311.0,320.0,291405872,CREDIT_CARD_NUMBER
27368,135.0,150.0,Water Tank Road,STREET_ADDRESS
27368,158.0,164.0,Eupora,LOCATION
27368,173.0,175.0,MS,LOCATION
27368,187.0,197.0,39744-3888,LOCATION
27368,354.0,369.0,Ross Lever Road,STREET_ADDRESS
27368,377.0,383.0,Harlan,LOCATION
27368,392.0,394.0,OH,LOCATION
27368,406.0,416.0,45162-9735,LOCATION
8085,367.0,377.0,olekdokmic,PERSON_NAME
8085,476.0,486.0,jtziimo354,PERSON_NAME
10128,61.0,68.0,Kochert,PERSON_NAME
13630,173.0,181.0,March/31,DATE_OF_BIRTH
10297,40.0,43.0,442,LOCATION
10297,85.0,96.0,Chapel Lane,LOCATION
10297,136.0,163.0,Bury Saint Edmunds Brockley,LOCATION
10297,204.0,207.0,ENG,LOCATION
10297,251.0,255.0,IP29,LOCATION
10297,308.0,314.0,PB 384,LOCATION
10297,437.0,447.0,0927796612,PHONE_NUMBER
3916,11.0,21.0,2317351615,PHONE_NUMBER
3916,39.0,45.0,h3V./P,CREDIT_CARD_NUMBER
22454,16.0,23.0,Lalaoui,PERSON_NAME
22454,100.0,110.0,2019-06-08,DATE_OF_BIRTH
22454,194.0,208.0,County Road 31,LOCATION
8867,230.0,246.0,28yakima.intorre,PERSON_NAME
8867,253.0,263.0,11/11/2016,DATE_OF_BIRTH
8867,273.0,287.0,United Kingdom,LOCATION
16092,103.0,135.0,O6 FRA 77GH3655 5 621025 SHERONA,LOCATION
26767,7.0,18.0,Triplex 141,LOCATION
26767,163.0,180.0,South 91st Avenue,STREET_ADDRESS
26767,247.0,257.0,85339-9284,LOCATION
26767,401.0,422.0,East Smith Ferry Road,STREET_ADDRESS
26767,491.0,496.0,74403,LOCATION
24171,0.0,17.0,10th January 1988,DATE_OF_BIRTH
24171,21.0,40.0,KT9250@tutanota.com,EMAIL_ADDRESS
24171,43.0,56.0,TR1532GDR5P1O,CREDIT_CARD_NUMBER
24171,59.0,75.0,0030 94-682-9634,PHONE_NUMBER
24171,96.0,108.0,Corina-Elena,PERSON_NAME
24171,140.0,157.0,"January 4th, 2030",DATE_OF_BIRTH
14464,4.0,19.0,MAHMU4571019063,US_SOCIAL_SECURITY_NUMBER
14464,35.0,44.0,816798598,US_SOCIAL_SECURITY_NUMBER
14464,62.0,101.0,9d25:c674:7b97:9f4a:90a3:d608:96dd:7ce4,IP_ADDRESS
14464,137.0,147.0,7546617840,US_SOCIAL_SECURITY_NUMBER
14464,163.0,172.0,BF1748567,US_SOCIAL_SECURITY_NUMBER
14464,190.0,205.0,164.216.154.225,IP_ADDRESS
14464,241.0,259.0,MUZAF 704306 9 404,US_SOCIAL_SECURITY_NUMBER
14464,275.0,284.0,552421428,US_SOCIAL_SECURITY_NUMBER
14464,302.0,340.0,35c2:68f0:7c32:4d36:662d:a3b6:853:a884,IP_ADDRESS
14464,376.0,386.0,9730106620,US_SOCIAL_SECURITY_NUMBER
250,340.0,357.0,8th February 1986,DATE_OF_BIRTH
250,68.0,79.0,Dawley Road,STREET_ADDRESS
250,95.0,100.0,Hayes,LOCATION
250,268.0,276.0,Birnbaum,PERSON_NAME
27129,222.0,235.0,14manivjudith,PERSON_NAME
59529,109.0,119.0,09/04/1953,DATE_OF_BIRTH
59529,147.0,164.0,BT@protonmail.com,EMAIL_ADDRESS
59529,201.0,221.0,1.53.04.93345.490.65,US_SOCIAL_SECURITY_NUMBER
59529,337.0,354.0,00398.32.135.5716,PHONE_NUMBER
59529,382.0,388.0,France,LOCATION
75528,31.0,39.0,Z1988404,CREDIT_CARD_NUMBER
75528,61.0,71.0,24/09/1950,DATE_OF_BIRTH
75528,80.0,82.0,CH,LOCATION
75528,94.0,142.0,"658, Route du Jorat, Troistorrents, Wallis, 1875",STREET_ADDRESS
75528,157.0,195.0,8a3d:675d:9a99:d22a:73f4:634:b9af:338e,LOCATION
75662,234.0,253.0,info@ecolegeneve.ch,EMAIL_ADDRESS
87082,90.0,105.0,Shabbir Kitaw,PERSON_NAME
87082,133.0,141.0,La Sagne,LOCATION
87082,147.0,154.0,Schweiz,LOCATION
68786,349.0,358.0,09LF58723,US_SOCIAL_SECURITY_NUMBER
86925,77.0,90.0,C@hotmail.com,EMAIL_ADDRESS
86925,125.0,142.0,29.30.11.54.J98.5,US_SOCIAL_SECURITY_NUMBER
86925,169.0,184.0,N7-08-I2B93A7-1,LOCATION
86925,197.0,208.0,Deutschland,LOCATION
86925,225.0,228.0,173,LOCATION
86925,240.0,251.0,Grubenallee,STREET_ADDRESS
86925,265.0,271.0,Kerpen,LOCATION
86925,284.0,286.0,NW,LOCATION
86925,306.0,311.0,50169,LOCATION
86925,338.0,347.0,Condo 288,STREET_ADDRESS
86925,366.0,380.0,109.64.134.240,LOCATION
74253,167.0,173.0,mai/04,DATE_OF_BIRTH
74253,228.0,245.0,+063 868 597 2750,PHONE_NUMBER
74253,338.0,355.0,Ibergereggstrasse,STREET_ADDRESS
74253,375.0,381.0,Schwyz,LOCATION
74253,402.0,408.0,Schwyz,LOCATION
78591,32.0,48.0,756.1894.5162.53,US_SOCIAL_SECURITY_NUMBER
78591,81.0,93.0,499384848618,US_SOCIAL_SECURITY_NUMBER
78591,126.0,142.0,756.5981.5412.74,US_SOCIAL_SECURITY_NUMBER
78591,175.0,191.0,756.4690.9166.30,US_SOCIAL_SECURITY_NUMBER
78591,224.0,241.0,11-04-12-75-I17-3,US_SOCIAL_SECURITY_NUMBER
78591,274.0,290.0,756.8251.4349.01,US_SOCIAL_SECURITY_NUMBER
78591,315.0,333.0,Chemin de Bellevue,LOCATION
78591,342.0,361.0,2039-11-29T00:00:00,DATE_OF_BIRTH
89046,105.0,124.0,1974-12-30T00:00:00,DATE_OF_BIRTH
89046,198.0,212.0,1974AJ@aol.com,EMAIL_ADDRESS
89046,245.0,256.0,KVHPF26ZAPQ,LOCATION
89046,283.0,291.0,5@1lNy9],LOCATION
89046,355.0,376.0,Jeanmaire-dit-Cartier,PERSON_NAME
72712,59.0,73.0,N0907536979595,PERSON_NAME
72712,133.0,141.0,Marcenod,LOCATION
82564,67.0,83.0,+41 587-698.4311,PHONE_NUMBER
82564,130.0,142.0,08994.014012,US_SOCIAL_SECURITY_NUMBER
82564,153.0,160.0,Livshin,PERSON_NAME
80253,53.0,70.0,"juillet 27e, 1962",DATE_OF_BIRTH
80253,258.0,268.0,15/03/1971,DATE_OF_BIRTH
80253,428.0,447.0,1959-06-13T00:00:00,DATE_OF_BIRTH
70484,45.0,55.0,17/12/1941,DATE_OF_BIRTH
70484,80.0,85.0,13:17,TIME
70484,215.0,220.0,13:17,TIME
70484,364.0,369.0,13:17,TIME
70484,102.0,107.0,40370,LOCATION
70484,237.0,242.0,40370,LOCATION
70484,386.0,391.0,40370,LOCATION
70484,179.0,190.0,décembre/48,DATE_OF_BIRTH
70484,329.0,339.0,26/05/1947,DATE_OF_BIRTH
60156,85.0,95.0,11/05/1952,DATE_OF_BIRTH
60156,129.0,144.0,252055844497071,US_SOCIAL_SECURITY_NUMBER
60156,262.0,272.0,12/12/1973,DATE_OF_BIRTH
60156,306.0,326.0,1 73 12 22424 304 15,US_SOCIAL_SECURITY_NUMBER
60156,420.0,430.0,21/06/2000,DATE_OF_BIRTH
75902,183.0,192.0,Lipperini,PERSON_NAME
75902,283.0,294.0,471-80-1244,US_SOCIAL_SECURITY_NUMBER
75902,318.0,330.0,643604861151,LOCATION
75902,342.0,355.0,United States,LOCATION
75902,389.0,405.0,County Road 1106,STREET_ADDRESS
75902,418.0,424.0,Athens,LOCATION
75902,436.0,438.0,TX,LOCATION
59337,367.0,377.0,24/05/2013,DATE_OF_BIRTH
59337,422.0,427.0,37360,LOCATION
75886,0.0,13.0,1527 214-8144,PHONE_NUMBER
75886,173.0,187.0,"mars 15e, 1999",DATE_OF_BIRTH
75886,232.0,251.0,36RQ15@tutanota.com,EMAIL_ADDRESS
75886,300.0,316.0,+34.711.502-9204,PHONE_NUMBER
75886,476.0,493.0,"juillet 12e, 1971",DATE_OF_BIRTH
80323,56.0,61.0,47680,LOCATION
80323,107.0,121.0,203.207.147.46,LOCATION
58686,149.0,157.0,Heavenly,PERSON_NAME
58686,192.0,206.0,+18.80312 9220,PHONE_NUMBER
58686,247.0,281.0,"442, Bartlett Dam Road, Scottsdale",STREET_ADDRESS
60621,51.0,65.0,Y1108564888599,US_SOCIAL_SECURITY_NUMBER
60621,438.0,454.0,"février 27, 2003",DATE_OF_BIRTH
63562,450.0,468.0,27e septembre 1984,DATE_OF_BIRTH
63562,477.0,483.0,France,LOCATION
89339,119.0,130.0,A@yahoo.com,EMAIL_ADDRESS
89339,293.0,304.0,A@yahoo.com,EMAIL_ADDRESS
89339,277.0,304.0,fatlint.calimbo37@yahoo.com,EMAIL_ADDRESS
89339,417.0,436.0,2091-02-27T00:00:00,DATE_OF_BIRTH
71086,23.0,67.0,"528, Chemin de Chatusse, Valdoule, PAC, 5150",LOCATION
71086,112.0,150.0,"164, Rasclauzel, Aigaliers, OCC, 30700",LOCATION
71086,197.0,279.0,"541, Route de Vierzon, Chissay-en-Touraine, Centre-Val de Loire, 41400, Studio 714",LOCATION
71086,330.0,378.0,"311, Rue Henner, Saint-Louis, GES, 68300, PB 672",LOCATION
71086,420.0,453.0,"945, Rue Verte, Sausheim, Grand E",LOCATION
80588,35.0,42.0,Gebbert,PERSON_NAME
80588,59.0,71.0,Giandomenico,PERSON_NAME
80588,99.0,114.0,3 novembre 1984,DATE_OF_BIRTH
80588,35.0,36.0,G,PERSON_NAME
80588,59.0,60.0,G,PERSON_NAME
80588,131.0,132.0,G,PERSON_NAME
80588,153.0,164.0,36.78.49.10,LOCATION
80588,259.0,265.0,Blanke,PERSON_NAME
80588,282.0,288.0,Althea,PERSON_NAME
80588,316.0,332.0,22e juillet 1941,DATE_OF_BIRTH
80588,349.0,352.0,A22,PERSON_NAME
80588,373.0,386.0,201.98.35.195,LOCATION
80588,476.0,480.0,Rahr,PERSON_NAME
70245,70.0,73.0,311,LOCATION
70245,107.0,117.0,Le Village,LOCATION
70245,147.0,164.0,Thuès-entre-Valls,LOCATION
70245,193.0,196.0,OCC,LOCATION
70245,229.0,234.0,66360,LOCATION
70245,279.0,292.0,Townhouse 589,LOCATION
61849,438.0,442.0,4:36,DATE_OF_BIRTH
61849,449.0,452.0,560,LOCATION
73549,183.0,201.0,bitaniya.paterak81,PERSON_NAME
73549,286.0,291.0,yakan,PERSON_NAME
73549,355.0,375.0,enipdovpozwfuwz67884,PERSON_NAME
71495,347.0,353.0,mai/83,DATE_OF_BIRTH
86458,139.0,146.0,Ginzery,PERSON_NAME
86458,202.0,209.0,Ginzery,PERSON_NAME
86458,159.0,168.0,Félicitas,PERSON_NAME
86458,230.0,260.0,bgfmcutraeddfkkm0862@gmail.com,EMAIL_ADDRESS
86458,292.0,308.0,756.1827.9827.16,US_SOCIAL_SECURITY_NUMBER
86458,359.0,374.0,+41658-299-7080,PHONE_NUMBER
86458,400.0,407.0,Pierroz,PERSON_NAME
86458,428.0,433.0,Kurkó,PERSON_NAME
86458,446.0,453.0,Benicia,PERSON_NAME
60001,187.0,207.0,0404C@protonmail.com,EMAIL_ADDRESS
60001,234.0,243.0,11LO89921,US_SOCIAL_SECURITY_NUMBER
60001,262.0,275.0,B@hotmail.com,EMAIL_ADDRESS
60001,302.0,311.0,GG3766226,US_SOCIAL_SECURITY_NUMBER
60001,330.0,363.0,2006sthefany.longbottom@yahoo.com,EMAIL_ADDRESS
60001,390.0,399.0,38VL94474,US_SOCIAL_SECURITY_NUMBER
60001,418.0,446.0,lxxczsesimqm755@tutanota.com,EMAIL_ADDRESS
60001,473.0,482.0,17QX55411,US_SOCIAL_SECURITY_NUMBER
68638,46.0,51.0,14540,CODE_POSTAL
68638,99.0,109.0,w288331659,PERSON_NAME
68638,154.0,168.0,filemon.dauget,PERSON_NAME
68638,264.0,269.0,68480,CODE_POSTAL
68638,313.0,323.0,o138495101,PERSON_NAME
68638,358.0,363.0,1951N,PERSON_NAME
68638,371.0,373.0,FR,LOCATION
68638,474.0,478.0,6440,CODE_POSTAL
87634,230.0,262.0,1987torkel.parbey@protonmail.com,EMAIL_ADDRESS
87634,287.0,307.0,1 87 02 61973 290 01,US_SOCIAL_SECURITY_NUMBER
65642,246.0,261.0,Rue des Sources,LOCATION
72230,202.0,216.0,+3 76-293 6608,PHONE_NUMBER
72230,248.0,258.0,2022-09-15,DATE_OF_BIRTH
86537,22.0,31.0,729801746,US_SOCIAL_SECURITY_NUMBER
86537,69.0,85.0,+083-32-328 5693,PHONE_NUMBER
86537,360.0,376.0,756-4982-5084-98,US_SOCIAL_SECURITY_NUMBER
86537,309.0,325.0,chsèbe06@aol.com,EMAIL_ADDRESS
86537,420.0,436.0,0141 90.714 2581,PHONE_NUMBER
62597,54.0,68.0,"mars 18e, 1956",PERSON_NAME
62597,105.0,125.0,1.56.03.69600.714.68,US_SOCIAL_SECURITY_NUMBER
62597,165.0,193.0,A6FRA59AR86326470306THADDEUS,US_SOCIAL_SECURITY_NUMBER
62597,249.0,268.0,1952-04-20T00:00:00,DATE_OF_BIRTH
62597,305.0,325.0,2.52.04.50057.021.01,US_SOCIAL_SECURITY_NUMBER
62597,365.0,396.0,H9-FRA-76PU5448-0-300711-ODILIA,US_SOCIAL_SECURITY_NUMBER
62597,466.0,476.0,11/07/2002,DATE_OF_BIRTH
88877,183.0,202.0,1993-09-19T00:00:00,DATE_OF_BIRTH
88877,231.0,241.0,joé.tokuda,PERSON_NAME
88877,267.0,274.0,joé.tokuda,PERSON_NAME
88877,267.0,284.0,jtokuda@gmail.com,EMAIL_ADDRESS
88877,325.0,338.0,7568768229404,US_SOCIAL_SECURITY_NUMBER
88877,461.0,477.0,Lanzacherstrasse,STREET_ADDRESS
77100,14.0,22.0,H2066399,PERSON_NAME
77100,40.0,50.0,Kugaseelan,PERSON_NAME
77100,250.0,260.0,15/04/1982,DATE_OF_BIRTH
77100,341.0,349.0,H3870337,PERSON_NAME
77100,367.0,373.0,Bulete,PERSON_NAME
77100,403.0,410.0,Diaceri,PERSON_NAME
77100,412.0,421.0,Ankelmann,PERSON_NAME
76182,389.0,397.0,B5046998,PERSON_NAME
69335,462.0,468.0,France,LOCATION
71773,56.0,73.0,maeline.ahammed95,EMAIL_ADDRESS
71773,165.0,175.0,1992ZH1992,PERSON_NAME
64846,30.0,44.0,T3007888149628,CREDIT_CARD_NUMBER
64846,71.0,95.0,S8FRA49JU26704381224SHEM,CREDIT_CARD_NUMBER
64846,113.0,122.0,19TG12969,CREDIT_CARD_NUMBER
64846,138.0,213.0,"370, Rue de Saint-Quentin, Valdallière Bernières-le-Patry, Normandie, 14410",STREET_ADDRESS
73295,93.0,103.0,Farneggalp,LOCATION
73295,108.0,119.0,novembre/20,DATE_OF_BIRTH
65981,25.0,30.0,Paris,LOCATION
65981,61.0,74.0,Île-de-France,LOCATION
65981,108.0,113.0,75001,LOCATION
59433,186.0,192.0,Djarar,PERSON_NAME
59433,202.0,208.0,Djarar,PERSON_NAME
59433,202.0,210.0,djarar50,PERSON_NAME
59433,262.0,267.0,25470,LOCATION
68572,394.0,403.0,Dharshini,PERSON_NAME
68572,266.0,273.0,5711 PM,LOCATION
68572,143.0,156.0,Houtbroekdijk,STREET_ADDRESS
68572,188.0,195.0,Someren,LOCATION
83663,26.0,41.0,ND@tutanota.com,EMAIL_ADDRESS
83663,49.0,56.0,Schweiz,LOCATION
83663,88.0,97.0,Onsernone,LOCATION
83663,105.0,107.0,TI,LOCATION
83663,127.0,136.0,Villa 253,STREET_ADDRESS
80387,49.0,57.0,S3985312,CREDIT_CARD_NUMBER
80387,374.0,382.0,E7222456,CREDIT_CARD_NUMBER
59384,56.0,65.0,24melhida,PERSON_NAME
59384,88.0,102.0,Q2404946376570,US_SOCIAL_SECURITY_NUMBER
59384,174.0,188.0,dxkpcsghaej804,PERSON_NAME
59384,211.0,225.0,M0903440081103,US_SOCIAL_SECURITY_NUMBER
59384,299.0,304.0,xheli,PERSON_NAME
59384,327.0,341.0,M2003802831370,US_SOCIAL_SECURITY_NUMBER
71097,20.0,50.0,ztqcfsoryzml421@protonmail.com,EMAIL_ADDRESS
71097,90.0,110.0,1-75-01-77782-144-16,US_SOCIAL_SECURITY_NUMBER
71097,128.0,142.0,Y2001759600143,CREDIT_CARD_NUMBER
71097,157.0,172.0,008.35-312.7788,PHONE_NUMBER
71097,231.0,234.0,283,LOCATION
71097,253.0,272.0,Route de Sauveterre,STREET_ADDRESS
71097,289.0,295.0,Pujaut,LOCATION
71097,313.0,322.0,Occitanie,LOCATION
71097,343.0,348.0,30131,LOCATION
71097,371.0,386.0,Mobile Home 341,STREET_ADDRESS
74184,38.0,51.0,7566208781199,US_SOCIAL_SECURITY_NUMBER
74184,75.0,85.0,7535203986,US_SOCIAL_SECURITY_NUMBER
74184,98.0,106.0,Vujkovic,PERSON_NAME
74184,138.0,154.0,756-1459-2604-29,US_SOCIAL_SECURITY_NUMBER
74184,178.0,188.0,4462988654,US_SOCIAL_SECURITY_NUMBER
88408,2.0,25.0,romiro.elbaba@yahoo.com,EMAIL_ADDRESS
88408,80.0,95.0,+36 11 471 9786,PHONE_NUMBER
86531,72.0,80.0,G7482978,US_SOCIAL_SECURITY_NUMBER
86531,150.0,158.0,J4095087,US_SOCIAL_SECURITY_NUMBER
86531,228.0,236.0,L3004319,US_SOCIAL_SECURITY_NUMBER
86531,306.0,314.0,T9900576,US_SOCIAL_SECURITY_NUMBER
86531,440.0,450.0,06/07/2000,DATE_OF_BIRTH
77978,2.0,14.0,19 mars 1942,DATE_OF_BIRTH
77978,38.0,63.0,qfpikuu520798@outlook.com,EMAIL_ADDRESS
77978,98.0,108.0,21/12/1974,DATE_OF_BIRTH
77978,132.0,151.0,esadzak@outlook.com,EMAIL_ADDRESS
77978,186.0,205.0,1975-06-29T00:00:00,DATE_OF_BIRTH
77978,229.0,255.0,abelardo.voorn@hotmail.com,EMAIL_ADDRESS
77978,353.0,363.0,08/04/2004,DATE
86393,25.0,29.0,3908,LOCATION
86393,53.0,61.0,Loft 125,LOCATION
86393,79.0,117.0,94ac:6306:222:a99e:8970:842b:181d:5a2d,LOCATION
72168,10.0,14.0,Théa,PERSON_NAME
72168,82.0,104.0,oghuvtarny561@aol.com,EMAIL_ADDRESS
72168,136.0,156.0,2 01 11 13621 247 75,US_SOCIAL_SECURITY_NUMBER
72168,185.0,255.0,"882, Rue Georges Gareil, Serazereux, CVL, 28170, Appartement : Loft 31",STREET_ADDRESS
72168,328.0,333.0,Fjona,PERSON_NAME
72168,437.0,452.0,204088856224584,US_SOCIAL_SECURITY_NUMBER
83848,120.0,126.0,Biocca,PERSON_NAME
83848,139.0,145.0,Biocca,PERSON_NAME
83848,139.0,147.0,biocca07,PERSON_NAME
83848,180.0,196.0,756 7526 1099 00,US_SOCIAL_SECURITY_NUMBER
83848,219.0,227.0,M5892671,LOCATION
83848,252.0,262.0,3505550022,PHONE_NUMBER
83848,278.0,286.0,V7611919,LOCATION
88839,26.0,42.0,756.7154.5738.14,US_SOCIAL_SECURITY_NUMBER
88839,75.0,85.0,2882456166,US_SOCIAL_SECURITY_NUMBER
88839,113.0,121.0,U4740364,US_SOCIAL_SECURITY_NUMBER
88839,150.0,166.0,+47.425 263-7886,PHONE_NUMBER
88839,304.0,308.0,3186,LOCATION
62920,20.0,34.0,R1306675726676,CREDIT_CARD_NUMBER
62920,61.0,85.0,L4-FRA-94VQ5146-2-351119,CREDIT_CARD_NUMBER
62920,115.0,124.0,86DS17937,CREDIT_CARD_NUMBER
82960,210.0,237.0,06gowsikan.daudel@gmail.com,EMAIL_ADDRESS
82960,311.0,333.0,selszmy@protonmail.com,EMAIL_ADDRESS
82960,408.0,424.0,F27@tutanota.com,EMAIL_ADDRESS
72817,221.0,236.0,+41 68 956.7181,PHONE_NUMBER
62587,381.0,393.0,"mai 18, 2060",DATE_OF_BIRTH
69985,259.0,263.0,Iára,PERSON_NAME
69985,406.0,409.0,Iára,PERSON_NAME
69985,328.0,339.0,Marie-Fleur,PERSON_NAME
69985,406.0,411.0,Iradj,PERSON_NAME
80163,67.0,77.0,4621257164,US_SOCIAL_SECURITY_NUMBER
80163,94.0,102.0,L9677246,CREDIT_CARD_NUMBER
80163,188.0,198.0,8438479848,US_SOCIAL_SECURITY_NUMBER
80163,215.0,223.0,D5940619,CREDIT_CARD_NUMBER
80163,303.0,313.0,1890510024,US_SOCIAL_SECURITY_NUMBER
80163,330.0,338.0,A1532345,CREDIT_CARD_NUMBER
77156,374.0,382.0,W0391004,US_SOCIAL_SECURITY_NUMBER
78642,29.0,39.0,0885923957,US_SOCIAL_SECURITY_NUMBER
78642,82.0,98.0,756.5871.2495.10,US_SOCIAL_SECURITY_NUMBER
78642,167.0,173.0,Yagana,PERSON_NAME
78642,341.0,347.0,Yagana,PERSON_NAME
78642,208.0,217.0,R95282561,US_SOCIAL_SECURITY_NUMBER
78642,260.0,272.0,105788757784,US_SOCIAL_SECURITY_NUMBER
78642,382.0,395.0,K975752794887,US_SOCIAL_SECURITY_NUMBER
76759,95.0,107.0,534-727-3167,PHONE_NUMBER
76759,110.0,119.0,535903996,US_SOCIAL_SECURITY_NUMBER
76759,122.0,138.0,"[46.81965, 6.67]",LOCATION
76759,453.0,469.0,"[46.81965, 6.67]",LOCATION
76759,427.0,438.0,203-49-1452,PHONE_NUMBER
76759,441.0,450.0,482083390,US_SOCIAL_SECURITY_NUMBER
89255,134.0,190.0,"544, Sankt Benediktweg, Einsiedeln, SZ, 8840, Castle 797",LOCATION
89255,386.0,431.0,"822, Iffigenstrasse, Lenk, BE, 3775, Room 307",LOCATION
79573,9.0,31.0,nguepnjo7@tutanota.com,EMAIL_ADDRESS
79573,198.0,208.0,18/04/2003,DATE_OF_BIRTH
66645,149.0,164.0,16 octobre 1943,DATE_OF_BIRTH
66645,204.0,219.0,"Femme, Comtesse",PERSON_NAME
66645,276.0,290.0,V0910433476382,US_SOCIAL_SECURITY_NUMBER
66988,25.0,39.0,M3107042436950,CREDIT_CARD_NUMBER
66988,65.0,96.0,F9.FRA.35JG5740.1.161227.MURSAL,CREDIT_CARD_NUMBER
66988,139.0,153.0,X1810949728328,CREDIT_CARD_NUMBER
66988,179.0,212.0,C2-FRA-80KY0243-7-250507-DELPHINE,CREDIT_CARD_NUMBER
66988,255.0,269.0,C0101816686078,CREDIT_CARD_NUMBER
66988,295.0,330.0,M8.FRA.33ZO9634.3.271029.KULASINGAM,CREDIT_CARD_NUMBER
66988,373.0,387.0,P2610574812684,CREDIT_CARD_NUMBER
66988,413.0,443.0,H4-FRA-97BJ1593-7-890921-NIVIO,CREDIT_CARD_NUMBER
66988,486.0,500.0,K0908417937444,CREDIT_CARD_NUMBER
89213,71.0,87.0,756.2654.9679.18,PERSON_NAME
89213,105.0,113.0,S8775225,LOCATION
89213,134.0,139.0,6M}Xx,CREDIT_CARD_NUMBER
89213,237.0,249.0,314555697585,US_SOCIAL_SECURITY_NUMBER
89213,267.0,276.0,EAE853449,LOCATION
89213,297.0,302.0,4G{Zd,CREDIT_CARD_NUMBER
89213,197.0,205.0,Saarinen,PERSON_NAME
89213,358.0,363.0,Desio,PERSON_NAME
70284,37.0,49.0,"juin 8, 1981",DATE_OF_BIRTH
70284,66.0,97.0,95sophian.gallus@protonmail.com,EMAIL_ADDRESS
70284,129.0,149.0,2-81-06-11872-963-72,US_SOCIAL_SECURITY_NUMBER
70284,175.0,184.0,74IZ73709,LOCATION
70284,243.0,246.0,353,LOCATION
70284,265.0,287.0,Avenue Morane-Saulnier,STREET_ADDRESS
70284,304.0,323.0,Vélizy-Villacoublay,LOCATION
70284,341.0,354.0,Île-de-France,LOCATION
70284,375.0,380.0,78140,LOCATION
80851,425.0,435.0,12/06/1998,DATE_OF_BIRTH
86839,80.0,96.0,756 6002 3632 82,US_SOCIAL_SECURITY_NUMBER
86839,182.0,195.0,7565179437644,US_SOCIAL_SECURITY_NUMBER
70427,52.0,68.0,0033.63.875.5586,PHONE_NUMBER
70427,231.0,241.0,Ondraschek,PERSON_NAME
70427,304.0,323.0,"septembre 15e, 1974",DATE_OF_BIRTH
70427,347.0,355.0,choy1974,PERSON_NAME
70427,368.0,381.0,036-2305.3854,PHONE_NUMBER
70427,131.0,142.0,Offroicourt,LOCATION
70427,150.0,153.0,GES,LOCATION
70427,168.0,173.0,88500,LOCATION
70427,442.0,449.0,Mauguio,LOCATION
70427,457.0,460.0,OCC,LOCATION
79844,305.0,315.0,07/06/2092,DATE_OF_BIRTH
79844,349.0,355.0,Wallis,LOCATION
89317,157.0,172.0,+39 41 191 7429,PHONE_NUMBER
89317,85.0,91.0,nuur03,PERSON_NAME
89317,119.0,128.0,LE3490719,PERSON_NAME
76678,300.0,309.0,Lipperini,PERSON_NAME
76678,353.0,363.0,février/63,DATE_OF_BIRTH
76678,398.0,411.0,7569197807310,US_SOCIAL_SECURITY_NUMBER
76678,436.0,444.0,Y2115439,LOCATION
76678,471.0,481.0,4359336756,PHONE_NUMBER
71508,269.0,284.0,15 juillet 1966,DATE_OF_BIRTH
71508,296.0,302.0,France,LOCATION
71508,367.0,373.0,France,LOCATION
71508,456.0,462.0,France,LOCATION
71508,317.0,380.0,"684, Boulevard Gagarine, Clichy-sous-Bois, Île-de-France, 93390",STREET_ADDRESS
71508,407.0,422.0,Mobile Home 692,LOCATION
71508,464.0,474.0,06/12/1937,DATE_OF_BIRTH
71508,486.0,488.0,FR,LOCATION
61234,19.0,24.0,50640,LOCATION
61234,89.0,94.0,_iF5[,US_SOCIAL_SECURITY_NUMBER
84498,41.0,49.0,Wan-Chun,PERSON_NAME
84498,114.0,122.0,Wan-Chun,PERSON_NAME
84498,75.0,93.0,16 septembre 1994,DATE_OF_BIRTH
84498,112.0,133.0,16wan-chun.husejnagic,PERSON_NAME
84498,155.0,167.0,WH@gmail.com,EMAIL_ADDRESS
84498,194.0,204.0,1462785555,PHONE_NUMBER
84498,222.0,237.0,+41-73-769-0310,PHONE_NUMBER
84498,256.0,269.0,238.167.1.233,LOCATION
84498,336.0,344.0,Héribert,PERSON_NAME
84498,368.0,373.0,Largo,PERSON_NAME
88970,31.0,45.0,0141 977864233,PHONE_NUMBER
88970,146.0,156.0,2020-09-30,DATE_OF_BIRTH
72744,184.0,199.0,294044292440901,US_SOCIAL_SECURITY_NUMBER
72744,225.0,239.0,E0704947009978,CREDIT_CARD_NUMBER
72744,272.0,297.0,X2FRA39CR12058001130EELIS,CREDIT_CARD_NUMBER
72744,472.0,479.0,2680154,US_SOCIAL_SECURITY_NUMBER
70804,345.0,365.0,2 84 11 87232 879 33,US_SOCIAL_SECURITY_NUMBER
